导出时间,实时压力P1,瞬时流量M1,瞬时流量M2,温度T_R,压力P2_R,时间
2026/7/11 16:17,0.331339,989,0,30.563343,0.327257,605.6
2026/7/11 16:17,0.331342,988,0,30.622118,0.325883,605.8
2026/7/11 16:17,0.331346,989,0,30.545258,0.325883,606
2026/7/11 16:17,0.331339,989,0,30.581427,0.325955,606.2
2026/7/11 16:17,0.331349,989,0,30.622118,0.325883,606.4
2026/7/11 16:17,0.331346,990,0,30.5543,0.325883,606.6
2026/7/11 16:17,0.331346,990,0,30.617598,0.325883,606.8
2026/7/11 16:17,0.331342,990,0,30.545258,0.326534,607
2026/7/11 16:17,0.331339,990,0,30.5543,0.325883,607.2
2026/7/11 16:17,0.331346,990,0,30.613077,0.325883,607.4
2026/7/11 16:17,0.331342,990,0,30.545258,0.325883,607.6
2026/7/11 16:17,0.331342,990,0,30.563343,0.325883,607.8
2026/7/11 16:17,0.331342,990,0,30.662807,0.325883,608
2026/7/11 16:17,0.331342,991,0,30.545258,0.325883,608.2
2026/7/11 16:17,0.331346,991,0,30.563343,0.325883,608.4
2026/7/11 16:17,0.331342,990,0,30.680895,0.325883,608.6
2026/7/11 16:17,0.331346,990,0,30.545258,0.325955,608.8
2026/7/11 16:17,0.331349,991,0,30.617598,0.325955,609
2026/7/11 16:17,0.331342,991,0,30.662807,0.325883,609.2
2026/7/11 16:17,0.331346,991,0,30.54978,0.325883,609.4
2026/7/11 16:17,0.331352,991,0,30.689938,0.325883,609.6
2026/7/11 16:17,0.331352,992,0,30.545258,0.326027,609.8
2026/7/11 16:17,0.331346,992,0,30.54978,0.325883,610
2026/7/11 16:17,0.331346,991,0,30.662807,0.325883,610.2
2026/7/11 16:17,0.331346,991,0,30.545258,0.325883,610.4
2026/7/11 16:17,0.331349,992,0,30.563343,0.325883,610.6
2026/7/11 16:17,0.331349,991,0,30.604033,0.325883,610.8
2026/7/11 16:17,0.331346,991,0,30.622118,0.325883,611
2026/7/11 16:17,0.331349,991,0,30.54978,0.325883,611.2
2026/7/11 16:17,0.331349,992,0,30.662807,0.325883,611.4
2026/7/11 16:17,0.331349,992,0,30.545258,0.325883,611.6
2026/7/11 16:17,0.331346,992,0,30.563343,0.325883,611.8
2026/7/11 16:17,0.331346,992,0,30.689938,0.325883,612
2026/7/11 16:17,0.331349,992,0,30.545258,0.325883,612.2
2026/7/11 16:17,0.331349,992,0,30.5543,0.325883,612.4
2026/7/11 16:17,0.331349,992,0,30.680895,0.325883,612.6
2026/7/11 16:17,0.331346,991,0,30.545258,0.325883,612.8
2026/7/11 16:17,0.331346,991,0,30.563343,0.326027,613
2026/7/11 16:17,0.331346,991,0,30.680895,0.325883,613.2
2026/7/11 16:17,0.331346,991,0,30.545258,0.325883,613.4
2026/7/11 16:17,0.331352,991,0,30.563343,0.326172,613.6
2026/7/11 16:17,0.331349,991,0,30.622118,0.325883,613.8
2026/7/11 16:17,0.331349,992,0,30.545258,0.325883,614
2026/7/11 16:17,0.331356,992,0,30.581427,0.325883,614.2
2026/7/11 16:17,0.331349,991,0,30.680895,0.325883,614.4
2026/7/11 16:17,0.331349,991,0,30.545258,0.325883,614.6
2026/7/11 16:17,0.331349,991,0,30.576906,0.325883,614.8
2026/7/11 16:17,0.331349,991,0,30.680895,0.325883,615
2026/7/11 16:17,0.331349,991,0,30.54978,0.325883,615.2
2026/7/11 16:17,0.331346,991,0,30.563343,0.325883,615.4
2026/7/11 16:17,0.331349,991,0,30.662807,0.325883,615.6
2026/7/11 16:17,0.331352,991,0,30.545258,0.326534,615.8
2026/7/11 16:17,0.331352,991,0,30.581427,0.3261,616
2026/7/11 16:17,0.331349,991,0,30.689938,0.326027,616.2
2026/7/11 16:17,0.331352,990,0,30.54978,0.327112,616.4
2026/7/11 16:17,0.331346,990,0,30.563343,0.325955,616.6
2026/7/11 16:17,0.331352,990,0,30.622118,0.325883,616.8
2026/7/11 16:17,0.331349,990,0,30.54978,0.325883,617
2026/7/11 16:17,0.331346,990,0,30.613077,0.325883,617.2
2026/7/11 16:17,0.331349,991,0,30.662807,0.325883,617.4
2026/7/11 16:17,0.331349,990,0,30.54978,0.325883,617.6
2026/7/11 16:17,0.331346,989,0,30.5543,0.325883,617.8
2026/7/11 16:17,0.331346,990,0,30.622118,0.325883,618
2026/7/11 16:17,0.331346,990,0,30.545258,0.325883,618.2
2026/7/11 16:17,0.331349,990,0,30.613077,0.325883,618.4
2026/7/11 16:17,0.331349,990,0,30.622118,0.325883,618.6
2026/7/11 16:17,0.331349,990,0,30.545258,0.325883,618.8
2026/7/11 16:17,0.331352,991,0,30.572384,0.325883,619
2026/7/11 16:17,0.331349,991,0,30.622118,0.325883,619.2
2026/7/11 16:17,0.331349,989,0,30.545258,0.325883,619.4
2026/7/11 16:17,0.331349,989,0,30.613077,0.325883,619.6
2026/7/11 16:17,0.331349,989,0,30.545258,0.325883,619.8
2026/7/11 16:17,0.331352,989,0,30.5543,0.325883,620
2026/7/11 16:17,0.331352,989,0,30.613077,0.326027,620.2
2026/7/11 16:17,0.331346,989,0,30.545258,0.326027,620.4
2026/7/11 16:17,0.331346,989,0,30.54978,0.325955,620.6
2026/7/11 16:17,0.331349,988,0,30.689938,0.325883,620.8
2026/7/11 16:17,0.331346,988,0,30.545258,0.325883,621
2026/7/11 16:17,0.331349,988,0,30.5543,0.327112,621.2
2026/7/11 16:17,0.331349,988,0,30.604033,0.325883,621.4
2026/7/11 16:17,0.331356,988,0,30.545258,0.325883,621.6
2026/7/11 16:17,0.331349,988,0,30.54978,0.325883,621.8
2026/7/11 16:17,0.331349,988,0,30.680895,0.327112,622
2026/7/11 16:17,0.331352,987,0,30.545258,0.325955,622.2
2026/7/11 16:17,0.331346,987,0,30.563343,0.325883,622.4
2026/7/11 16:17,0.331349,987,0,30.572384,0.325883,622.6
2026/7/11 16:17,0.331349,987,0,30.545258,0.325883,622.8
2026/7/11 16:17,0.331356,986,0,30.5543,0.325883,623
2026/7/11 16:17,0.331349,986,0,30.662807,0.326172,623.2
2026/7/11 16:17,0.331349,986,0,30.54978,0.325883,623.4
2026/7/11 16:17,0.331352,986,0,30.581427,0.325883,623.6
2026/7/11 16:17,0.331352,986,0,30.545258,0.325883,623.8
2026/7/11 16:17,0.331349,986,0,30.54978,0.325883,624
2026/7/11 16:17,0.331356,986,0,30.613077,0.325883,624.2
2026/7/11 16:17,0.331349,986,0,30.545258,0.325883,624.4
2026/7/11 16:17,0.331352,985,0,30.54978,0.325883,624.6
2026/7/11 16:17,0.331359,985,0,30.689938,0.325883,624.8
2026/7/11 16:17,0.331356,984,0,30.545258,0.325883,625
2026/7/11 16:17,0.331356,984,0,30.5543,0.325883,625.2
2026/7/11 16:17,0.331356,983,0,30.680895,0.325883,625.4
2026/7/11 16:17,0.331356,983,0,30.545258,0.326027,625.6
2026/7/11 16:17,0.331349,983,0,30.563343,0.325883,625.8
2026/7/11 16:17,0.331352,983,0,30.662807,0.325883,626
2026/7/11 16:17,0.331356,983,0,30.545258,0.325883,626.2
2026/7/11 16:17,0.331356,982,0,30.617598,0.325883,626.4
2026/7/11 16:17,0.331352,982,0,30.662807,0.325883,626.6
2026/7/11 16:17,0.331352,981,0,30.545258,0.325883,626.8
2026/7/11 16:17,0.331356,981,0,30.581427,0.325883,627
2026/7/11 16:17,0.331352,981,0,30.622118,0.327763,627.2
2026/7/11 16:17,0.331346,981,0,30.5543,0.327112,627.4
2026/7/11 16:17,0.331349,981,0,30.689938,0.325883,627.6
2026/7/11 16:17,0.331356,981,0,30.545258,0.326317,627.8
2026/7/11 16:17,0.331349,980,0,30.54978,0.325883,628
2026/7/11 16:17,0.331349,980,0,30.680895,0.325883,628.2
2026/7/11 16:17,0.331356,980,0,30.54978,0.325883,628.4
2026/7/11 16:17,0.331349,979,0,30.581427,0.325883,628.6
2026/7/11 16:17,0.331349,980,0,30.680895,0.325883,628.8
2026/7/11 16:17,0.331349,980,0,30.545258,0.325883,629
2026/7/11 16:17,0.331352,979,0,30.563343,0.325883,629.2
2026/7/11 16:17,0.331352,978,0,30.622118,0.325955,629.4
2026/7/11 16:17,0.331352,978,0,30.545258,0.325883,629.6
2026/7/11 16:17,0.331346,978,0,30.617598,0.325883,629.8
2026/7/11 16:17,0.331342,978,0,30.545258,0.325883,630
2026/7/11 16:17,0.331342,978,0,30.54978,0.325883,630.2
2026/7/11 16:17,0.331352,978,0,30.5543,0.325883,630.4
2026/7/11 16:17,0.331346,978,0,30.545258,0.325883,630.6
2026/7/11 16:17,0.331349,978,0,30.5543,0.325883,630.8
2026/7/11 16:17,0.331346,978,0,30.689938,0.325883,631
2026/7/11 16:17,0.331346,978,0,30.545258,0.325883,631.2
2026/7/11 16:17,0.331349,978,0,30.54978,0.325883,631.4
2026/7/11 16:17,0.331346,978,0,30.662807,0.325883,631.6
2026/7/11 16:17,0.331346,978,0,30.545258,0.325883,631.8
2026/7/11 16:17,0.331352,977,0,30.576906,0.325883,632
2026/7/11 16:17,0.331356,977,0,30.680895,0.325883,632.2
2026/7/11 16:17,0.331346,977,0,30.545258,0.325883,632.4
2026/7/11 16:17,0.331356,978,0,30.576906,0.325883,632.6
2026/7/11 16:17,0.331352,977,0,30.545258,0.325883,632.8
2026/7/11 16:17,0.331349,977,0,30.545258,0.325883,633
2026/7/11 16:17,0.331352,977,0,30.694458,0.325883,633.2
2026/7/11 16:17,0.331356,977,0,30.545258,0.325883,633.4
2026/7/11 16:17,0.331349,976,0,30.5543,0.325883,633.6
2026/7/11 16:17,0.331349,975,0,30.617598,0.325955,633.8
2026/7/11 16:17,0.331349,975,0,30.545258,0.325883,634
2026/7/11 16:17,0.331352,975,0,30.563343,0.325883,634.2
2026/7/11 16:17,0.331349,975,0,30.680895,0.326027,634.4
2026/7/11 16:17,0.331349,975,0,30.545258,0.325883,634.6
2026/7/11 16:17,0.331349,975,0,30.581427,0.325955,634.8
2026/7/11 16:17,0.331349,975,0,30.662807,0.325883,635
2026/7/11 16:17,0.331352,975,0,30.545258,0.325883,635.2
2026/7/11 16:17,0.331346,975,0,30.694458,0.325883,635.4
2026/7/11 16:17,0.331349,975,0,30.622118,0.325883,635.6
2026/7/11 16:17,0.331349,975,0,30.545258,0.325883,635.8
2026/7/11 16:17,0.331346,974,0,30.613077,0.325883,636
2026/7/11 16:17,0.331346,975,0,30.545258,0.325883,636.2
2026/7/11 16:17,0.331346,975,0,30.563343,0.325883,636.4
2026/7/11 16:17,0.331346,975,0,30.680895,0.325883,636.6
2026/7/11 16:17,0.331349,975,0,30.545258,0.325883,636.8
2026/7/11 16:17,0.331349,974,0,30.5543,0.325883,637
2026/7/11 16:17,0.331349,975,0,30.680895,0.327185,637.2
2026/7/11 16:17,0.331349,975,0,30.545258,0.325883,637.4
2026/7/11 16:17,0.331349,975,0,30.617598,0.325883,637.6
2026/7/11 16:17,0.331349,974,0,30.622118,0.325883,637.8
2026/7/11 16:17,0.331356,974,0,30.545258,0.325883,638
2026/7/11 16:17,0.331349,974,0,30.622118,0.325883,638.2
2026/7/11 16:17,0.331349,974,0,30.662807,0.325883,638.4
2026/7/11 16:17,0.331349,974,0,30.54978,0.325955,638.6
2026/7/11 16:17,0.331349,974,0,30.613077,0.325883,638.8
2026/7/11 16:17,0.331346,974,0,30.545258,0.325883,639
2026/7/11 16:17,0.331346,973,0,30.545258,0.325883,639.2
2026/7/11 16:17,0.331356,973,0,30.680895,0.325955,639.4
2026/7/11 16:17,0.331349,972,0,30.545258,0.325883,639.6
2026/7/11 16:17,0.331349,972,0,30.581427,0.325883,639.8
2026/7/11 16:17,0.331352,972,0,30.622118,0.325883,640
2026/7/11 16:17,0.331346,972,0,30.545258,0.325883,640.2
2026/7/11 16:17,0.331349,972,0,30.617598,0.325883,640.4
2026/7/11 16:17,0.331346,972,0,30.662807,0.325883,640.6
2026/7/11 16:17,0.331349,973,0,30.54978,0.325883,640.8
2026/7/11 16:17,0.331346,972,0,30.617598,0.325883,641
2026/7/11 16:17,0.331349,972,0,30.545258,0.325883,641.2
2026/7/11 16:17,0.331346,972,0,30.5543,0.325883,641.4
2026/7/11 16:17,0.331349,972,0,30.680895,0.325883,641.6
2026/7/11 16:17,0.331349,972,0,30.545258,0.325883,641.8
2026/7/11 16:17,0.331346,972,0,30.563343,0.325883,642
2026/7/11 16:17,0.331346,971,0,30.680895,0.325883,642.2
2026/7/11 16:17,0.331349,972,0,30.545258,0.325883,642.4
2026/7/11 16:17,0.331346,972,0,30.563343,0.325955,642.6
2026/7/11 16:17,0.331346,972,0,30.662807,0.325883,642.8
2026/7/11 16:17,0.331346,972,0,30.54978,0.327112,643
2026/7/11 16:17,0.331346,972,0,30.581427,0.326317,643.2
2026/7/11 16:17,0.331346,972,0,30.622118,0.325883,643.4
2026/7/11 16:17,0.331342,972,0,30.5543,0.325883,643.6
2026/7/11 16:17,0.331346,972,0,30.698978,0.325883,643.8
2026/7/11 16:17,0.331339,972,0,30.698978,0.325955,644
2026/7/11 16:17,0.331346,972,0,30.622118,0.325883,644.2
2026/7/11 16:17,0.331349,973,0,30.698978,0.325883,644.4
2026/7/11 16:17,0.331346,973,0,30.698978,0.325883,644.6
2026/7/11 16:17,0.331346,973,0,30.698978,0.327112,644.8
2026/7/11 16:17,0.331349,973,0,30.739668,0.326027,645
2026/7/11 16:17,0.331346,973,0,30.698978,0.325883,645.2
2026/7/11 16:17,0.331349,972,0,30.698978,0.325883,645.4
2026/7/11 16:17,0.331346,972,0,30.698978,0.325883,645.6
2026/7/11 16:17,0.331349,972,0,30.698978,0.326534,645.8
2026/7/11 16:17,0.331346,972,0,30.698978,0.325883,646
2026/7/11 16:17,0.331349,973,0,30.698978,0.325883,646.2
2026/7/11 16:17,0.331346,972,0,30.698978,0.325883,646.4
2026/7/11 16:17,0.331342,972,0,30.698978,0.326027,646.6
2026/7/11 16:17,0.331342,973,0,30.685415,0.325883,646.8
2026/7/11 16:17,0.331342,972,0,30.698978,0.325883,647
2026/7/11 16:18,0.331346,973,0,30.698978,0.325883,647.2
2026/7/11 16:18,0.331346,973,0,30.698978,0.325955,647.4
2026/7/11 16:18,0.331342,974,0,30.698978,0.325883,647.6
2026/7/11 16:18,0.331346,974,0,30.698978,0.325883,647.8
2026/7/11 16:18,0.331346,974,0,30.67185,0.325883,648
2026/7/11 16:18,0.331339,974,0,30.698978,0.325883,648.2
2026/7/11 16:18,0.331342,974,0,30.698978,0.325883,648.4
2026/7/11 16:18,0.331342,974,0,30.698978,0.325883,648.6
2026/7/11 16:18,0.331335,974,0,30.698978,0.325955,648.8
2026/7/11 16:18,0.331342,975,0,30.698978,0.325883,649
2026/7/11 16:18,0.331342,975,0,30.698978,0.325883,649.2
2026/7/11 16:18,0.331342,975,0,30.698978,0.325883,649.4
2026/7/11 16:18,0.331342,975,0,30.689938,0.325883,649.6
2026/7/11 16:18,0.331346,975,0,30.698978,0.325883,649.8
2026/7/11 16:18,0.331342,976,0,30.698978,0.325883,650
2026/7/11 16:18,0.331346,976,0,30.698978,0.325883,650.2
2026/7/11 16:18,0.331349,976,0,30.698978,0.325883,650.4
2026/7/11 16:18,0.331342,977,0,30.698978,0.325883,650.6
2026/7/11 16:18,0.331342,977,0,30.698978,0.325883,650.8
2026/7/11 16:18,0.331339,977,0,30.563343,0.325883,651
2026/7/11 16:18,0.331342,977,0,30.680895,0.326172,651.2
2026/7/11 16:18,0.331342,978,0,30.545258,0.325883,651.4
2026/7/11 16:18,0.331335,978,0,30.581427,0.325883,651.6
2026/7/11 16:18,0.331342,978,0,30.622118,0.325883,651.8
2026/7/11 16:18,0.331339,978,0,30.545258,0.325883,652
2026/7/11 16:18,0.331342,978,0,30.581427,0.325883,652.2
2026/7/11 16:18,0.331346,979,0,30.622118,0.325883,652.4
2026/7/11 16:18,0.331346,979,0,30.545258,0.325883,652.6
2026/7/11 16:18,0.331346,980,0,30.617598,0.325883,652.8
2026/7/11 16:18,0.331346,979,0,30.622118,0.325883,653
2026/7/11 16:18,0.331342,980,0,30.545258,0.326027,653.2
2026/7/11 16:18,0.331346,980,0,30.694458,0.325883,653.4
2026/7/11 16:18,0.331339,980,0,30.545258,0.325883,653.6
2026/7/11 16:18,0.331346,980,0,30.54978,0.325883,653.8
2026/7/11 16:18,0.331339,980,0,30.689938,0.325883,654
2026/7/11 16:18,0.331346,980,0,30.545258,0.326534,654.2
2026/7/11 16:18,0.331346,980,0,30.563343,0.325883,654.4
2026/7/11 16:18,0.331342,981,0,30.662807,0.325883,654.6
2026/7/11 16:18,0.331346,981,0,30.545258,0.325883,654.8
2026/7/11 16:18,0.331346,981,0,30.5543,0.325883,655
2026/7/11 16:18,0.331349,981,0,30.622118,0.325883,655.2
2026/7/11 16:18,0.331346,981,0,30.545258,0.325883,655.4
2026/7/11 16:18,0.331342,981,0,30.581427,0.325883,655.6
2026/7/11 16:18,0.331346,981,0,30.622118,0.325883,655.8
2026/7/11 16:18,0.331342,982,0,30.545258,0.325883,656
2026/7/11 16:18,0.331342,982,0,30.563343,0.325883,656.2
2026/7/11 16:18,0.331342,981,0,30.545258,0.325883,656.4
2026/7/11 16:18,0.331346,982,0,30.545258,0.325883,656.6
2026/7/11 16:18,0.331342,983,0,30.581427,0.325883,656.8
2026/7/11 16:18,0.331339,984,0,30.545258,0.325883,657
2026/7/11 16:18,0.331342,984,0,30.545258,0.326317,657.2
2026/7/11 16:18,0.331342,983,0,30.617598,0.327112,657.4
2026/7/11 16:18,0.331346,983,0,30.662807,0.325883,657.6
2026/7/11 16:18,0.331342,984,0,30.545258,0.325883,657.8
2026/7/11 16:18,0.331342,984,0,30.576906,0.325883,658
2026/7/11 16:18,0.331346,984,0,30.622118,0.325883,658.2
2026/7/11 16:18,0.331342,984,0,30.54978,0.325883,658.4
2026/7/11 16:18,0.331352,984,0,30.576906,0.325883,658.6
2026/7/11 16:18,0.331346,984,0,30.622118,0.325883,658.8
2026/7/11 16:18,0.331346,984,0,30.54978,0.325883,659
2026/7/11 16:18,0.331346,984,0,30.604033,0.325883,659.2
2026/7/11 16:18,0.331346,984,0,30.622118,0.325883,659.4
2026/7/11 16:18,0.331342,984,0,30.54978,0.325883,659.6
2026/7/11 16:18,0.331346,984,0,30.662807,0.325883,659.8
2026/7/11 16:18,0.331346,984,0,30.545258,0.325883,660
2026/7/11 16:18,0.331342,985,0,30.54978,0.325883,660.2
2026/7/11 16:18,0.331349,984,0,30.680895,0.325883,660.4
2026/7/11 16:18,0.331349,985,0,30.622118,0.325883,660.6
2026/7/11 16:18,0.331349,985,0,30.545258,0.325883,660.8
2026/7/11 16:18,0.331349,984,0,30.613077,0.326027,661
2026/7/11 16:18,0.331349,985,0,30.545258,0.325883,661.2
2026/7/11 16:18,0.331342,985,0,30.563343,0.325955,661.4
2026/7/11 16:18,0.331346,986,0,30.680895,0.325883,661.6
2026/7/11 16:18,0.331346,985,0,30.622118,0.325883,661.8
2026/7/11 16:18,0.331342,984,0,30.5543,0.325883,662
2026/7/11 16:18,0.331342,985,0,30.694458,0.325883,662.2
2026/7/11 16:18,0.331346,985,0,30.545258,0.328053,662.4
2026/7/11 16:18,0.331346,985,0,30.54978,0.325883,662.6
2026/7/11 16:18,0.331342,985,0,30.680895,0.325883,662.8
2026/7/11 16:18,0.331346,985,0,30.545258,0.325883,663
2026/7/11 16:18,0.331346,986,0,30.5543,0.325883,663.2
2026/7/11 16:18,0.331346,986,0,30.680895,0.325883,663.4
2026/7/11 16:18,0.331346,986,0,30.545258,0.325883,663.6
2026/7/11 16:18,0.331342,986,0,30.563343,0.325883,663.8
2026/7/11 16:18,0.331346,986,0,30.604033,0.325883,664
2026/7/11 16:18,0.331346,986,0,30.545258,0.325883,664.2
2026/7/11 16:18,0.331349,986,0,30.5543,0.325883,664.4
2026/7/11 16:18,0.331349,986,0,30.680895,0.327763,664.6
2026/7/11 16:18,0.331346,986,0,30.545258,0.325883,664.8
2026/7/11 16:18,0.331349,986,0,30.563343,0.327112,665
2026/7/11 16:18,0.331346,986,0,30.689938,0.325883,665.2
2026/7/11 16:18,0.331349,987,0,30.545258,0.325883,665.4
2026/7/11 16:18,0.331342,987,0,30.563343,0.325883,665.6
2026/7/11 16:18,0.331346,986,0,30.680895,0.325883,665.8
2026/7/11 16:18,0.331349,986,0,30.54978,0.325883,666
2026/7/11 16:18,0.331346,987,0,30.5543,0.325883,666.2
2026/7/11 16:18,0.331342,987,0,30.622118,0.325883,666.4
2026/7/11 16:18,0.331342,987,0,30.545258,0.325883,666.6
2026/7/11 16:18,0.331352,987,0,30.581427,0.325955,666.8
2026/7/11 16:18,0.331346,987,0,30.585947,0.325883,667
2026/7/11 16:18,0.331352,987,0,30.545258,0.327112,667.2
2026/7/11 16:18,0.331352,987,0,30.5543,0.325883,667.4
2026/7/11 16:18,0.331349,987,0,30.680895,0.325883,667.6
2026/7/11 16:18,0.331349,987,0,30.545258,0.325883,667.8
2026/7/11 16:18,0.331349,987,0,30.563343,0.325883,668
2026/7/11 16:18,0.331346,987,0,30.545258,0.325883,668.2
2026/7/11 16:18,0.331352,987,0,30.54978,0.325883,668.4
2026/7/11 16:18,0.331352,986,0,30.572384,0.325883,668.6
2026/7/11 16:18,0.331349,986,0,30.622118,0.325883,668.8
2026/7/11 16:18,0.331346,986,0,30.545258,0.325883,669
2026/7/11 16:18,0.331346,986,0,30.563343,0.325883,669.2
2026/7/11 16:18,0.331346,987,0,30.680895,0.325883,669.4
2026/7/11 16:18,0.331349,987,0,30.545258,0.325883,669.6
2026/7/11 16:18,0.331349,986,0,30.581427,0.325883,669.8
2026/7/11 16:18,0.331346,986,0,30.622118,0.325883,670
2026/7/11 16:18,0.331349,986,0,30.545258,0.325883,670.2
2026/7/11 16:18,0.331352,986,0,30.563343,0.325883,670.4
2026/7/11 16:18,0.331349,986,0,30.680895,0.325883,670.6
2026/7/11 16:18,0.331346,986,0,30.54978,0.325883,670.8
2026/7/11 16:18,0.331349,986,0,30.558821,0.325883,671
2026/7/11 16:18,0.331346,986,0,30.662807,0.325883,671.2
2026/7/11 16:18,0.331346,986,0,30.545258,0.325883,671.4
2026/7/11 16:18,0.331346,986,0,30.581427,0.325883,671.6
2026/7/11 16:18,0.331346,986,0,30.662807,0.325883,671.8
2026/7/11 16:18,0.331349,986,0,30.545258,0.325883,672
2026/7/11 16:18,0.331346,986,0,30.572384,0.325883,672.2
2026/7/11 16:18,0.331349,986,0,30.680895,0.325883,672.4
2026/7/11 16:18,0.331349,986,0,30.545258,0.325883,672.6
2026/7/11 16:18,0.331349,986,0,30.581427,0.325883,672.8
2026/7/11 16:18,0.331349,986,0,30.662807,0.326172,673
2026/7/11 16:18,0.331356,986,0,30.545258,0.325883,673.2
2026/7/11 16:18,0.331352,986,0,30.581427,0.325883,673.4
2026/7/11 16:18,0.331349,986,0,30.680895,0.325883,673.6
2026/7/11 16:18,0.331349,986,0,30.545258,0.325883,673.8
2026/7/11 16:18,0.331356,986,0,30.563343,0.325883,674
2026/7/11 16:18,0.331352,986,0,30.622118,0.325883,674.2
2026/7/11 16:18,0.331349,986,0,30.545258,0.325883,674.4
2026/7/11 16:18,0.331349,986,0,30.576906,0.325883,674.6
2026/7/11 16:18,0.331346,986,0,30.662807,0.325883,674.8
2026/7/11 16:18,0.331349,985,0,30.545258,0.325883,675
2026/7/11 16:18,0.331346,985,0,30.563343,0.325883,675.2
2026/7/11 16:18,0.331349,985,0,30.662807,0.325883,675.4
2026/7/11 16:18,0.331352,984,0,30.545258,0.325883,675.6
2026/7/11 16:18,0.331346,984,0,30.563343,0.325883,675.8
2026/7/11 16:18,0.331346,985,0,30.622118,0.325883,676
2026/7/11 16:18,0.331349,985,0,30.545258,0.325883,676.2
2026/7/11 16:18,0.331349,985,0,30.581427,0.325883,676.4
2026/7/11 16:18,0.331349,985,0,30.662807,0.325883,676.6
2026/7/11 16:18,0.331342,985,0,30.545258,0.325883,676.8
2026/7/11 16:18,0.331349,984,0,30.563343,0.325883,677
2026/7/11 16:18,0.331346,985,0,30.662807,0.325883,677.2
2026/7/11 16:18,0.331352,985,0,30.545258,0.325883,677.4
2026/7/11 16:18,0.331346,985,0,30.54978,0.325883,677.6
2026/7/11 16:18,0.331349,984,0,30.662807,0.325883,677.8
2026/7/11 16:18,0.331346,984,0,30.545258,0.325883,678
2026/7/11 16:18,0.331349,985,0,30.581427,0.325883,678.2
2026/7/11 16:18,0.331349,984,0,30.662807,0.325883,678.4
2026/7/11 16:18,0.331349,984,0,30.545258,0.325883,678.6
2026/7/11 16:18,0.331346,984,0,30.581427,0.325883,678.8
2026/7/11 16:18,0.331349,984,0,30.622118,0.325883,679
2026/7/11 16:18,0.331346,984,0,30.54978,0.325883,679.2
2026/7/11 16:18,0.331349,984,0,30.54978,0.325883,679.4
2026/7/11 16:18,0.331352,984,0,30.622118,0.325883,679.6
2026/7/11 16:18,0.331346,984,0,30.54978,0.325955,679.8
2026/7/11 16:18,0.331349,984,0,30.576906,0.325883,680
2026/7/11 16:18,0.331356,984,0,30.662807,0.325883,680.2
2026/7/11 16:18,0.331352,983,0,30.5543,0.325883,680.4
2026/7/11 16:18,0.331349,984,0,30.563343,0.325883,680.6
2026/7/11 16:18,0.331356,984,0,30.545258,0.325883,680.8
2026/7/11 16:18,0.331349,984,0,30.545258,0.325883,681
2026/7/11 16:18,0.331349,983,0,30.617598,0.325883,681.2
2026/7/11 16:18,0.331352,983,0,30.680895,0.325883,681.4
2026/7/11 16:18,0.331349,982,0,30.54978,0.325883,681.6
2026/7/11 16:18,0.331349,982,0,30.617598,0.325883,681.8
2026/7/11 16:18,0.331352,983,0,30.545258,0.325883,682
2026/7/11 16:18,0.331349,982,0,30.54978,0.326027,682.2
2026/7/11 16:18,0.331352,982,0,30.576906,0.325883,682.4
2026/7/11 16:18,0.331352,982,0,30.680895,0.325883,682.6
2026/7/11 16:18,0.331352,982,0,30.545258,0.326823,682.8
2026/7/11 16:18,0.331356,981,0,30.576906,0.325883,683
2026/7/11 16:18,0.331346,981,0,30.680895,0.327112,683.2
2026/7/11 16:18,0.331349,981,0,30.54978,0.325883,683.4
2026/7/11 16:18,0.331349,981,0,30.694458,0.325883,683.6
2026/7/11 16:18,0.331349,981,0,30.698978,0.325883,683.8
2026/7/11 16:18,0.331346,981,0,30.698978,0.325883,684
2026/7/11 16:18,0.331349,980,0,30.698978,0.325883,684.2
2026/7/11 16:18,0.331349,980,0,30.698978,0.325883,684.4
2026/7/11 16:18,0.331349,980,0,30.698978,0.325883,684.6
2026/7/11 16:18,0.331349,980,0,30.698978,0.325883,684.8
2026/7/11 16:18,0.331352,980,0,30.545258,0.325883,685
2026/7/11 16:18,0.331352,980,0,30.54978,0.325883,685.2
2026/7/11 16:18,0.331346,980,0,30.617598,0.326172,685.4
2026/7/11 16:18,0.331349,980,0,30.545258,0.326172,685.6
2026/7/11 16:18,0.331346,979,0,30.54978,0.325883,685.8
2026/7/11 16:18,0.331356,980,0,30.694458,0.325883,686
2026/7/11 16:18,0.331349,980,0,30.545258,0.325883,686.2
2026/7/11 16:18,0.331356,979,0,30.563343,0.325883,686.4
2026/7/11 16:18,0.331356,978,0,30.617598,0.327763,686.6
2026/7/11 16:18,0.331356,978,0,30.545258,0.325883,686.8
2026/7/11 16:18,0.331356,978,0,30.5543,0.325883,687
2026/7/11 16:18,0.331356,977,0,30.680895,0.325883,687.2
2026/7/11 16:18,0.331356,977,0,30.622118,0.327763,687.4
2026/7/11 16:18,0.331356,978,0,30.5543,0.325883,687.6
2026/7/11 16:18,0.331359,977,0,30.689938,0.325883,687.8
2026/7/11 16:18,0.331359,977,0,30.545258,0.325883,688
2026/7/11 16:18,0.331356,975,0,30.5543,0.325883,688.2
2026/7/11 16:18,0.331349,975,0,30.680895,0.327112,688.4
